"provider","provider_cc","provider_name","provider_type","customer","customer_cc","customer_region","customer_name","customer_type","type"
20294,"UG","MTN-UG","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
20294,"UG","MTN-UG","Transit/Access",36991,"UG","Eastern Africa","ORANGE-UG","Transit/Access",-1
20294,"UG","MTN-UG","Transit/Access",37446,"UG","Eastern Africa","TULLOW-UG","Transit/Access",-1
20294,"UG","MTN-UG","Transit/Access",37476,"UG","Eastern Africa","Pegasus-Technologies-AS","Enterprise",-1
20294,"UG","MTN-UG","Transit/Access",328118,"UG","Eastern Africa","East-Africa-Broadband-Services-AS","Transit/Access",-1
20294,"UG","MTN-UG","Transit/Access",328198,"UG","Eastern Africa","BLUECRANE","Transit/Access",-1
20294,"UG","MTN-UG","Transit/Access",328292,"UG","Eastern Africa","AgentBanking-AS","Enterprise",-1
20294,"UG","MTN-UG","Transit/Access",328344,"CD","Middle Africa","STETechplus-AS","Transit/Access",-1
20459,"NA","TELECOM-NAMIBIA-AS","Transit/Access",36996,"NA","Southern Africa","TELECOM-NAMIBIA","Transit/Access",-1
20459,"NA","TELECOM-NAMIBIA-AS","Transit/Access",36999,"NA","Southern Africa","TELECOM-NAMIBIA","Transit/Access",-1
20459,"NA","TELECOM-NAMIBIA-AS","Transit/Access",37214,"ZM","Eastern Africa","MICROLINK","Transit/Access",-1
20484,"EG","YallaOnline","Transit/Access",15804,"EG","Northern Africa","","Transit/Access",-1
20598,"IL","CYBERSPACE-AS","Transit/Access",37056,"NG","Western Africa","ZENITH-BANK","Enterprise",-1
20598,"IL","CYBERSPACE-AS","Transit/Access",328128,"NG","Western Africa","Tehilah-Base-AS","Transit/Access",-1
20598,"IL","CYBERSPACE-AS","Transit/Access",328413,"NG","Western Africa","Comercio-Cloud-Computing-Ltd","Transit/Access",-1
20647,"DE","IPB","Transit/Access",327814,"GH","Western Africa","Ecoband","Transit/Access",-1
20928,"EG","NOOR-AS","Transit/Access",15804,"EG","Northern Africa","","Transit/Access",-1
20928,"EG","NOOR-AS","Transit/Access",30993,"EG","Northern Africa","Egypt-Centers","Transit/Access",-1
20928,"EG","NOOR-AS","Transit/Access",31619,"EG","Northern Africa","CITYSTARS-AS","Transit/Access",-1
20928,"EG","NOOR-AS","Transit/Access",33778,"EG","Northern Africa","Mantrac-Group-AS","Transit/Access",-1
20928,"EG","NOOR-AS","Transit/Access",33785,"EG","Northern Africa","CITYNET","Transit/Access",-1
20928,"EG","NOOR-AS","Transit/Access",37031,"EG","Northern Africa","MIST-EG","Content",-1
20928,"EG","NOOR-AS","Transit/Access",37191,"EG","Northern Africa","Raya-Holding","Content",-1
20928,"EG","NOOR-AS","Transit/Access",37252,"EG","Northern Africa","GBAUTO","Enterprise",-1
20928,"EG","NOOR-AS","Transit/Access",37437,"EG","Northern Africa","CICH","Content",-1
20928,"EG","NOOR-AS","Transit/Access",328308,"EG","Northern Africa","Azurde-Jewelry-AS","Enterprise",-1
20928,"EG","NOOR-AS","Transit/Access",328405,"EG","Northern Africa","Link-Datacenter-For-Data-Circulation","Transit/Access",-1
20965,"GB","GEANT","Transit/Access",3208,"DZ","Northern Africa","ARN","Content",-1
20965,"GB","GEANT","Transit/Access",6879,"EG","Northern Africa","ENSTINET-EG","Content",-1
20965,"GB","GEANT","Transit/Access",37288,"SN","Western Africa","WACREN","Transit/Access",-1
21003,"LY","GPTC-AS","Content",37566,"LY","Northern Africa","ICONA-AS","Transit/Access",-1
21003,"LY","GPTC-AS","Content",328200,"LY","Northern Africa","Al-Madar-Al-Jadeed","Transit/Access",-1
21042,"IL","Gulfsat-AS","Transit/Access",37327,"MG","Eastern Africa","NICMG","Enterprise",-1
21271,"ML","SOTELMABGP","Transit/Access",36864,"ML","Western Africa","AFRIBONEMALI-AS","Transit/Access",-1
21271,"ML","SOTELMABGP","Transit/Access",328416,"ML","Western Africa","KIWIMALI-AS","Transit/Access",-1
21320,"GB","GEANT_IAS_VRF","Transit/Access",3208,"DZ","Northern Africa","ARN","Content",-1
21320,"GB","GEANT_IAS_VRF","Transit/Access",6879,"EG","Northern Africa","ENSTINET-EG","Content",-1
21351,"FR","CANALPLUSTELECOM","Transit/Access",36924,"BJ","Western Africa","GVA-Canalbox","Transit/Access",-1
21351,"FR","CANALPLUSTELECOM","Transit/Access",327697,"RE","Eastern Africa","TELCO-OI-AS","Transit/Access",-1
21491,"UG","Uganda-Telecom","Transit/Access",37679,"UG","Eastern Africa","URA1","Transit/Access",-1
22351,"US","INTELSAT-1","Transit/Access",37414,"CD","Middle Africa","Microcom-Sprl","Transit/Access",-1
22351,"US","INTELSAT-1","Transit/Access",37638,"CD","Middle Africa","Orioncom","Transit/Access",-1
22355,"ZA","FROGFOOT","Transit/Access",37675,"ZA","Southern Africa","Sky-Connect-ASN","Transit/Access",-1
22355,"ZA","FROGFOOT","Transit/Access",328333,"ZA","Southern Africa","FixedMobileTelco-AS","Transit/Access",-1
22355,"ZA","FROGFOOT","Transit/Access",328418,"ZA","Southern Africa","Olena-Trading-AS","Transit/Access",-1
22690,"RW","AxiomNET-AS","Transit/Access",37102,"CD","Middle Africa","CIELUX-RDC","Transit/Access",-1
22690,"RW","AxiomNET-AS","Transit/Access",37447,"CD","Middle Africa","ORANGE-RDC","Transit/Access",-1
22690,"RW","AxiomNET-AS","Transit/Access",327879,"CD","Middle Africa","AJYWA-TELECOM","Transit/Access",-1
22822,"US","LLNW","Content",37277,"ZA","Southern Africa","LIMENET","Transit/Access",-1
23889,"MU","MauritiusTelecom","Transit/Access",30999,"MU","Eastern Africa","EMTEL-AS-AP","Transit/Access",-1
23889,"MU","MauritiusTelecom","Transit/Access",36868,"MU","Eastern Africa","EIS","Transit/Access",-1
24691,"TG","TOGOTEL-AS","Transit/Access",37229,"TG","Western Africa","ATLANTIQUE-TELECOM-TG","Transit/Access",-1
24691,"TG","TOGOTEL-AS","Transit/Access",328282,"TG","Western Africa","TEOLIS-SAU","Transit/Access",-1
24753,"NL","GCE-NET","Transit/Access",37468,"AO","Middle Africa","ANGOLA-CABLES","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",8524,"EG","Northern Africa","eg-auc","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",25364,"EG","Northern Africa","EgyptCyberCenter-AS","Content",-1
24835,"EG","RAYA-AS","Transit/Access",30995,"EG","Northern Africa","CIBEG-AS","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",31065,"EG","Northern Africa","MCIT","Content",-1
24835,"EG","RAYA-AS","Transit/Access",31619,"EG","Northern Africa","CITYSTARS-AS","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",33778,"EG","Northern Africa","Mantrac-Group-AS","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",33782,"EG","Northern Africa","BA-AS","Content",-1
24835,"EG","RAYA-AS","Transit/Access",36893,"EG","Northern Africa","DURAVITEG-AS","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",36929,"EG","Northern Africa","ASCBE","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",36935,"EG","Northern Africa","Vodafone-EG","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",36978,"EG","Northern Africa","EFG","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",36990,"EG","Northern Africa","Alkan-AS","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",37091,"EG","Northern Africa","AL-Ahli-BANK","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",37112,"EG","Northern Africa","DarCairoAS","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",37191,"EG","Northern Africa","Raya-Holding","Content",-1
24835,"EG","RAYA-AS","Transit/Access",37193,"EG","Northern Africa","E-FINANCE","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",37348,"EG","Northern Africa","CAC","Transit/Access",-1
24835,"EG","RAYA-AS","Transit/Access",37437,"EG","Northern Africa","CICH","Content",-1
24835,"EG","RAYA-AS","Transit/Access",37585,"EG","Northern Africa","NSGB","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",37664,"EG","Northern Africa","RayaCC","Enterprise",-1
24835,"EG","RAYA-AS","Transit/Access",328299,"EG","Northern Africa","Attijariwafa-AS","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",6127,"EG","Northern Africa","IDSC","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",8524,"EG","Northern Africa","eg-auc","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",25364,"EG","Northern Africa","EgyptCyberCenter-AS","Content",-1
24863,"EG","LINKdotNET-AS","Transit/Access",25576,"EG","Northern Africa","AFMIC","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",31065,"EG","Northern Africa","MCIT","Content",-1
24863,"EG","LINKdotNET-AS","Transit/Access",31619,"EG","Northern Africa","CITYSTARS-AS","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",36906,"EG","Northern Africa","ELNG","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",37066,"EG","Northern Africa","MFA-AS","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",37069,"EG","Northern Africa","MOBINIL","Transit/Access",-1
24863,"EG","LINKdotNET-AS","Transit/Access",37193,"EG","Northern Africa","E-FINANCE","Enterprise",-1
24863,"EG","LINKdotNET-AS","Transit/Access",37339,"EG","Northern Africa","MSCC","Enterprise",-1
24863,"EG","LINKdotNET-AS","Transit/Access",37444,"EG","Northern Africa","SCCT","Enterprise",-1
24863,"EG","LINKdotNET-AS","Transit/Access",37585,"EG","Northern Africa","NSGB","Enterprise",-1
24863,"EG","LINKdotNET-AS","Transit/Access",328052,"EG","Northern Africa","Orascom-Construction-AS","Enterprise",-1
25139,"MZ","TVCABO-AS","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
25139,"MZ","TVCABO-AS","Transit/Access",37477,"MZ","Eastern Africa","Mozabanco","Enterprise",-1
25163,"NG","NG-NIGERIA-AS","Transit/Access",327784,"NG","Western Africa","FIDELITY-BANK","Enterprise",-1
25163,"NG","NG-NIGERIA-AS","Transit/Access",328053,"NG","Western Africa","Sterling-Bank-AS","Enterprise",-1
25163,"NG","NG-NIGERIA-AS","Transit/Access",328496,"NG","Western Africa","CyberSOC-Africa-AS","Enterprise",-1
25369,"GB","BANDWIDTH-AS","Transit/Access",36902,"SC","Eastern Africa","ASINTELVISION","Transit/Access",-1
25543,"BF","FasoNet-AS","Transit/Access",21271,"ML","Western Africa","SOTELMABGP","Transit/Access",-1
25543,"BF","FasoNet-AS","Transit/Access",37205,"NE","Western Africa","ATLANTIQUE-TELECOM-NIGER","Transit/Access",-1
25543,"BF","FasoNet-AS","Transit/Access",328245,"BF","Western Africa","ARCEP-AS","Transit/Access",-1
25543,"BF","FasoNet-AS","Transit/Access",328330,"BF","Western Africa","ANSII-AS","Enterprise",-1
25818,"ZA","CMCNETWORKS","Transit/Access",18922,"ZW","Eastern Africa","AfOL-Zw-AS-2","Transit/Access",-1
25818,"ZA","CMCNETWORKS","Transit/Access",327733,"ZA","Southern Africa","SAICOM","Transit/Access",-1
26754,"ZA","SPIDD-AFRICA","Transit/Access",37683,"UG","Eastern Africa","CRDB1-AS","Transit/Access",-1
28683,"BJ","BENINTELECOM","Transit/Access",24691,"TG","Western Africa","TOGOTEL-AS","Transit/Access",-1
28683,"BJ","BENINTELECOM","Transit/Access",37136,"BJ","Western Africa","ETISALAT-AS","Transit/Access",-1
28683,"BJ","BENINTELECOM","Transit/Access",327818,"BJ","Western Africa","BENIN-IX","Enterprise",-1
28683,"BJ","BENINTELECOM","Transit/Access",328092,"BJ","Western Africa","SUD-TELCOM-AS","Transit/Access",-1
28683,"BJ","BENINTELECOM","Transit/Access",328228,"BJ","Western Africa","Benin-Telecoms-AS","Transit/Access",-1
29091,"NG","IPNXng","Transit/Access",36922,"NG","Western Africa","UBA-AS","Content",-1
29091,"NG","IPNXng","Transit/Access",36970,"NG","Western Africa","interswitch","Content",-1
29091,"NG","IPNXng","Transit/Access",36979,"NG","Western Africa","FBN-AS","Enterprise",-1
29091,"NG","IPNXng","Transit/Access",36993,"NG","Western Africa","FCMB","Enterprise",-1
29091,"NG","IPNXng","Transit/Access",37328,"NG","Western Africa","WEMABANK","Enterprise",-1
29091,"NG","IPNXng","Transit/Access",37490,"NG","Western Africa","ASO-SAVINGS","Enterprise",-1
29091,"NG","IPNXng","Transit/Access",327721,"NG","Western Africa","Interswitch","Transit/Access",-1
29091,"NG","IPNXng","Transit/Access",328240,"NG","Western Africa","DANGOTE-AS","Enterprise",-1
29465,"NG","VCG-AS","Transit/Access",36920,"NG","Western Africa","KKON","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37001,"NG","Western Africa","GTB-AS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37018,"NG","Western Africa","GALAXYBB-AS","Content",-1
29465,"NG","VCG-AS","Transit/Access",37077,"NG","Western Africa","AAUN-NG","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37088,"NG","Western Africa","VDT-AS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37144,"NG","Western Africa","VALUCARD-NG","Enterprise",-1
29465,"NG","VCG-AS","Transit/Access",37200,"NG","Western Africa","SIMBANET-NIGERIA","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37209,"NG","Western Africa","HYPERIA","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37405,"NG","Western Africa","UNIV-NG-NSUKKA","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37420,"NG","Western Africa","UNIV-JOS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37426,"NG","Western Africa","Amcon","Enterprise",-1
29465,"NG","VCG-AS","Transit/Access",37443,"NG","Western Africa","Usmanu","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37480,"NG","Western Africa","Cobranet","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37591,"NG","Western Africa","HBNAS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",37605,"NG","Western Africa","GTNL1-AS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",327763,"NG","Western Africa","Bowen-University","Enterprise",-1
29465,"NG","VCG-AS","Transit/Access",327929,"NG","Western Africa","Center-Point-Technologies","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",327942,"NG","Western Africa","LANDMARK-UNIVERSITY","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",328158,"NG","Western Africa","Exchange-Telecoms-Limited","Enterprise",-1
29465,"NG","VCG-AS","Transit/Access",328188,"NG","Western Africa","Covenant-University-AS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",328256,"NG","Western Africa","Skymax-Integrated-Network-AS","Transit/Access",-1
29465,"NG","VCG-AS","Transit/Access",328303,"GH","Western Africa","INETCOM-AS","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",21271,"ML","Western Africa","SOTELMABGP","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",36864,"ML","Western Africa","AFRIBONEMALI-AS","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",36946,"CI","Western Africa","CIVIX","Enterprise",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",37190,"CI","Western Africa","ATLANTIQUE-TELECOM-CI","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",37381,"CI","Western Africa","VIPNET","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",37475,"CM","Middle Africa","HTT","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",37577,"BF","Western Africa","Orange-BF","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",327773,"CI","Western Africa","WEBB-FONTAINE","Enterprise",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",328193,"CI","Western Africa","SOCIETE-NATIONALE-DE-DEVELOPPEMENT-INFOR","Content",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",328253,"ML","Western Africa","MALI-ATEL","Transit/Access",-1
29571,"CI","ORANGE-COTE-IVOIRE","Transit/Access",328284,"ML","Western Africa","SMDT1-AS","Transit/Access",-1
29606,"GB","Borwood-UK-AS","Transit/Access",14115,"ZA","Southern Africa","AMALGAMATED-BSA","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
29614,"GH","GHANATEL-AS","Transit/Access",37074,"GH","Western Africa","UG-AS","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",37087,"GH","Western Africa","STLGHANA","Content",-1
29614,"GH","GHANATEL-AS","Transit/Access",37232,"GH","Western Africa","CTS","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",37263,"GH","Western Africa","UNIVEDU","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",37304,"GH","Western Africa","Tullow","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",37320,"GH","Western Africa","NLA-AS","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",37381,"CI","Western Africa","VIPNET","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",37392,"GH","Western Africa","SSNIT","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",37721,"BF","Western Africa","Virtual-Technologies-Solutions-SA","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",327853,"GH","Western Africa","CEIB","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",327947,"GH","Western Africa","KNUST-GH","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",327965,"GH","Western Africa","ARB-APEX-BANK","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",328076,"GH","Western Africa","University-of-Mines-and-Technology","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",328141,"GH","Western Africa","Ostec-AS","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",328212,"GH","Western Africa","The-University-Of-Cape-Coast-AS","Enterprise",-1
29614,"GH","GHANATEL-AS","Transit/Access",328439,"GH","Western Africa","GIMPA","Transit/Access",-1
29614,"GH","GHANATEL-AS","Transit/Access",328454,"GH","Western Africa","Bank-Of-Ghana-AS","Enterprise",-1
30619,"MZ","TDM-AS","Transit/Access",25139,"MZ","Eastern Africa","TVCABO-AS","Transit/Access",-1
30619,"MZ","TDM-AS","Transit/Access",36945,"MZ","Eastern Africa","mcelISP","Transit/Access",-1
30619,"MZ","TDM-AS","Transit/Access",36969,"MW","Eastern Africa","MTL-AS","Transit/Access",-1
30619,"MZ","TDM-AS","Transit/Access",37110,"MZ","Eastern Africa","moztel-as","Transit/Access",-1
30619,"MZ","TDM-AS","Transit/Access",328274,"MZ","Eastern Africa","BBID1-AS","Enterprise",-1
30818,"IS","IS-ADVANIA-TRANSIT","Content",200651,"SC","Eastern Africa","FlokiNET","Content",-1
30844,"GB","LIQUID-AS","Transit/Access",7420,"ZM","Eastern Africa","ZAMNET-AS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",9129,"ZA","Southern Africa","KE-NET2000","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
30844,"GB","LIQUID-AS","Transit/Access",12143,"TZ","Eastern Africa","RAHA","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",13224,"KE","Eastern Africa","NAIROBINET","Enterprise",-1
30844,"GB","LIQUID-AS","Transit/Access",15022,"ZA","Southern Africa","ADEPT-ZA","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",15399,"KE","Eastern Africa","WANANCHI-KE","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",19676,"MU","Eastern Africa","SWIFT-GLOBAL","Enterprise",-1
30844,"GB","LIQUID-AS","Transit/Access",25568,"KE","Eastern Africa","KENYAWEB","Content",-1
30844,"GB","LIQUID-AS","Transit/Access",25818,"ZA","Southern Africa","CMCNETWORKS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",29032,"UG","Eastern Africa","DATANET-UG","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",29039,"UG","Eastern Africa","AFRICAONLINE-UG","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",30994,"KE","Eastern Africa","Galileo-Kenya","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",31856,"ZW","Eastern Africa","CABS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",32653,"ZA","Southern Africa","ENETWORKS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",32860,"TZ","Eastern Africa","CATS-NET-NETWORK","Enterprise",-1
30844,"GB","LIQUID-AS","Transit/Access",33567,"LS",NULL,"TELECOM-LESOTHO","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",33765,"TZ","Eastern Africa","TTCLDATA","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",33772,"TZ","Eastern Africa","BOL-CO-TZ-AS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",36868,"MU","Eastern Africa","EIS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",36902,"SC","Eastern Africa","ASINTELVISION","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",36924,"BJ","Western Africa","GVA-Canalbox","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",36926,"KE","Eastern Africa","CKL1-ASN","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",36930,"TZ","Eastern Africa","Zantel-AS","Transit/Access",-1
30844,"GB","LIQUID-AS","Transit/Access",36937,"ZA","Southern Africa","Neotel-AS","Transit/Access",-1
